inventor,inventorLabel,genderLabel,countryLabel
http://www.wikidata.org/entity/Q7190620,Pichancourt,masculin,France
http://www.wikidata.org/entity/Q6914872,Morton Heilig,masculin,États-Unis
http://www.wikidata.org/entity/Q6832208,Michael Leshing,masculin,États-Unis
http://www.wikidata.org/entity/Q6838634,Mickey Finn,masculin,États-Unis
http://www.wikidata.org/entity/Q7103166,Orlando R. Marsh,masculin,États-Unis
http://www.wikidata.org/entity/Q6834669,Michael Stroukoff,masculin,États-Unis
http://www.wikidata.org/entity/Q7145460,Patricia Bath,féminin,États-Unis
http://www.wikidata.org/entity/Q6891854,Mohammad Ataul Karim,masculin,États-Unis
http://www.wikidata.org/entity/Q6891854,Mohammad Ataul Karim,masculin,Bangladesh
http://www.wikidata.org/entity/Q6891854,Mohammad Ataul Karim,masculin,Pakistan
http://www.wikidata.org/entity/Q6892147,Mohammad Khorrami,masculin,Iran
http://www.wikidata.org/entity/Q7146114,Patrick Bernard Delany,masculin,États-Unis
http://www.wikidata.org/entity/Q6837925,Michio Suzuki,masculin,empire du Japon
http://www.wikidata.org/entity/Q6916151,Moshe Rudolf Bloch,masculin,Israël
http://www.wikidata.org/entity/Q7296183,Raul Pires Ferreira Chaves,masculin,Portugal
http://www.wikidata.org/entity/Q6873945,Miroslav Hajn,masculin,Tchécoslovaquie
http://www.wikidata.org/entity/Q7106024,Oscar H. Banker,masculin,États-Unis
http://www.wikidata.org/entity/Q7106326,Oscar Wirkkala,masculin,Finlande
http://www.wikidata.org/entity/Q7108761,Otis Boykin,masculin,États-Unis
http://www.wikidata.org/entity/Q7108835,Otis Tufts,masculin,États-Unis
http://www.wikidata.org/entity/Q7052245,Norman G. Baker,masculin,États-Unis
http://www.wikidata.org/entity/Q7149363,Paul Bigsby,masculin,États-Unis
http://www.wikidata.org/entity/Q6955276,Q6955276,masculin,Israël
http://www.wikidata.org/entity/Q6898486,Moncena Dunn,masculin,États-Unis
http://www.wikidata.org/entity/Q7298708,Raymond DeWalt,masculin,États-Unis
http://www.wikidata.org/entity/Q7298746,Raymond Edward Perrault,masculin,États-Unis
http://www.wikidata.org/entity/Q7113240,Ovanes Ohanian,masculin,Turkménistan
http://www.wikidata.org/entity/Q7151877,Paul L. Foshee,masculin,États-Unis
http://www.wikidata.org/entity/Q7151911,Paul Laffoley,masculin,États-Unis
http://www.wikidata.org/entity/Q7146103,Patrick Bell,masculin,royaume de Grande-Bretagne
http://www.wikidata.org/entity/Q7152573,Paul Moody,masculin,États-Unis
http://www.wikidata.org/entity/Q7146103,Patrick Bell,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q7146114,Patrick Bernard Delany,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q7205004,Pliny Earle I,masculin,États-Unis
http://www.wikidata.org/entity/Q6969941,Nathaniel Wyeth,masculin,États-Unis
http://www.wikidata.org/entity/Q6834669,Michael Stroukoff,masculin,Empire russe
http://www.wikidata.org/entity/Q7000000,Giuseppe Murnigotti,masculin,royaume d'Italie
http://www.wikidata.org/entity/Q7117397,P. L. Robertson,masculin,Canada
http://www.wikidata.org/entity/Q6919192,Mounir Laroussi,masculin,États-Unis
http://www.wikidata.org/entity/Q6815514,Q6815514,masculin,République arabe unie
http://www.wikidata.org/entity/Q6847479,Mike Keith,masculin,États-Unis
http://www.wikidata.org/entity/Q7176618,Peter Roberts,masculin,États-Unis
http://www.wikidata.org/entity/Q7296183,Raul Pires Ferreira Chaves,masculin,royaume de Portugal
http://www.wikidata.org/entity/Q7161077,Pekka Janhunen,masculin,Finlande
http://www.wikidata.org/entity/Q6850561,Milan Hudecek,masculin,Australie
http://www.wikidata.org/entity/Q6850561,Milan Hudecek,masculin,Tchécoslovaquie
http://www.wikidata.org/entity/Q6968182,Natalie Jeremijenko,féminin,États-Unis
http://www.wikidata.org/entity/Q6968182,Natalie Jeremijenko,féminin,Australie
http://www.wikidata.org/entity/Q7297152,Ray Avery,masculin,Nouvelle-Zélande
http://www.wikidata.org/entity/Q722373,Knut Ångström,masculin,Suède
http://www.wikidata.org/entity/Q722643,Tokuji Hayakawa,masculin,Japon
http://www.wikidata.org/entity/Q723033,Gueorgui Fliorov,masculin,Union soviétique
http://www.wikidata.org/entity/Q723263,Bernard Lown,masculin,États-Unis
http://www.wikidata.org/entity/Q723263,Bernard Lown,masculin,Lituanie
http://www.wikidata.org/entity/Q730007,Paul Héroult,masculin,France
http://www.wikidata.org/entity/Q730065,Shuji Nakamura,masculin,États-Unis
http://www.wikidata.org/entity/Q730065,Shuji Nakamura,masculin,Japon
http://www.wikidata.org/entity/Q730128,Otto Wichterle,masculin,Tchécoslovaquie
http://www.wikidata.org/entity/Q730128,Otto Wichterle,masculin,Tchéquie
http://www.wikidata.org/entity/Q730241,Joseph Karl Höll,masculin,Hongrie
http://www.wikidata.org/entity/Q737626,Genrich Altshuller,masculin,Union soviétique
http://www.wikidata.org/entity/Q737626,Genrich Altshuller,masculin,Russie
http://www.wikidata.org/entity/Q724082,Alan Blumlein,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q715743,Mikhaïl Mikhaïlovitch Guerassimov,masculin,Union soviétique
http://www.wikidata.org/entity/Q715942,Alex Moulton,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q741170,James Henry Greathead,masculin,Afrique du Sud
http://www.wikidata.org/entity/Q741204,Jijé,masculin,Belgique
http://www.wikidata.org/entity/Q722643,Tokuji Hayakawa,masculin,empire du Japon
http://www.wikidata.org/entity/Q730311,Ferdinand Arnodin,masculin,France
http://www.wikidata.org/entity/Q730470,Errett Lobban Cord,masculin,États-Unis
http://www.wikidata.org/entity/Q730817,George Augustine Taylor,masculin,Australie
http://www.wikidata.org/entity/Q724175,Jay Miner,masculin,États-Unis
http://www.wikidata.org/entity/Q724386,Birger Ljungström,masculin,Suède
http://www.wikidata.org/entity/Q738514,Jean Lepage,masculin,France
http://www.wikidata.org/entity/Q715150,Bernard D. H. Tellegen,masculin,Royaume des Pays-Bas
http://www.wikidata.org/entity/Q715168,Arturo Caprotti,masculin,royaume d'Italie
http://www.wikidata.org/entity/Q730128,Otto Wichterle,masculin,Autriche-Hongrie
http://www.wikidata.org/entity/Q729781,Hub van Doorne,masculin,Royaume des Pays-Bas
http://www.wikidata.org/entity/Q731316,Paul Winchell,masculin,États-Unis
http://www.wikidata.org/entity/Q732114,Marc Seguin,masculin,France
http://www.wikidata.org/entity/Q742634,Augusto Righi,masculin,royaume d'Italie
http://www.wikidata.org/entity/Q731876,Whitcomb Judson,masculin,États-Unis
http://www.wikidata.org/entity/Q723519,Nikolaï Kibaltchitch,masculin,Empire russe
http://www.wikidata.org/entity/Q711250,Louis Essen,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q711309,Lars Magnus Ericsson,masculin,Suède
http://www.wikidata.org/entity/Q738617,Ivan Knouniants,masculin,Union soviétique
http://www.wikidata.org/entity/Q715942,Alex Moulton,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q741817,Samuel Galton,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q716862,Leonardo Torres Quevedo,masculin,Espagne
http://www.wikidata.org/entity/Q717024,Eli Hamilton Janney,masculin,États-Unis
http://www.wikidata.org/entity/Q724695,John F. Seitz,masculin,États-Unis
http://www.wikidata.org/entity/Q726736,Charles Hutton,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q715743,Mikhaïl Mikhaïlovitch Guerassimov,masculin,Russie soviétique
http://www.wikidata.org/entity/Q711629,Richard M. Hoe,masculin,États-Unis
http://www.wikidata.org/entity/Q732229,Lewis Howard Latimer,masculin,États-Unis
http://www.wikidata.org/entity/Q744559,Henry F. Phillips,masculin,États-Unis
http://www.wikidata.org/entity/Q717410,Harry Ward Leonard,masculin,États-Unis
http://www.wikidata.org/entity/Q717474,József Galamb,masculin,Hongrie
http://www.wikidata.org/entity/Q717411,Tanaka Hisashige,masculin,Japon
http://www.wikidata.org/entity/Q735273,Alfred Gilbert,masculin,États-Unis
http://www.wikidata.org/entity/Q715743,Mikhaïl Mikhaïlovitch Guerassimov,masculin,Empire russe
http://www.wikidata.org/entity/Q712102,Du Shi,masculin,Chine
http://www.wikidata.org/entity/Q738334,Dmitri Tchernov,masculin,république socialiste fédérative soviétique de Russie
http://www.wikidata.org/entity/Q730194,John Gorrie,masculin,États-Unis
http://www.wikidata.org/entity/Q741735,Earl Tupper,masculin,États-Unis
http://www.wikidata.org/entity/Q738334,Dmitri Tchernov,masculin,Empire russe
http://www.wikidata.org/entity/Q738978,Kees A. Schouhamer Immink,masculin,Royaume des Pays-Bas
http://www.wikidata.org/entity/Q738797,Joseph Bramah,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q743350,William Cockerill,masculin,France
http://www.wikidata.org/entity/Q725323,Sigurd Savonius,masculin,Finlande
http://www.wikidata.org/entity/Q738617,Ivan Knouniants,masculin,Empire russe
http://www.wikidata.org/entity/Q719033,Albert W. Hull,masculin,États-Unis
http://www.wikidata.org/entity/Q715460,Robert Liston,masculin,royaume de Grande-Bretagne
http://www.wikidata.org/entity/Q725054,Walter Clopton Wingfield,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q715460,Robert Liston,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q712307,Joseph Whitworth,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q712339,Thomas Edmondson,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q740157,Alphonse Eugène Beau,masculin,France
http://www.wikidata.org/entity/Q723875,Søren Hjorth,masculin,Royaume du Danemark
http://www.wikidata.org/entity/Q713091,Kane Kramer,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q726453,Catherine Littlefield Greene,féminin,États-Unis
http://www.wikidata.org/entity/Q719357,Cyrus McCormick,masculin,États-Unis
http://www.wikidata.org/entity/Q719494,Philippe de Girard,masculin,France
http://www.wikidata.org/entity/Q719596,Henry John Kaiser,masculin,États-Unis
http://www.wikidata.org/entity/Q719630,Joseph Glidden,masculin,États-Unis
http://www.wikidata.org/entity/Q719717,Barnes Wallis,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q717731,Pavel Schilling,masculin,Empire russe
http://www.wikidata.org/entity/Q743350,William Cockerill,masculin,royaume de Grande-Bretagne
http://www.wikidata.org/entity/Q743350,William Cockerill,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q726590,Immanuel Nobel,masculin,Suède
http://www.wikidata.org/entity/Q713092,Augustin Mouchot,masculin,France
http://www.wikidata.org/entity/Q732478,Thomas Adams,masculin,États-Unis
http://www.wikidata.org/entity/Q742363,János Csonka,masculin,Hongrie
http://www.wikidata.org/entity/Q719818,Roger C. Field,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q719162,Nicolas Hartsoeker,masculin,Provinces-Unies
http://www.wikidata.org/entity/Q720457,Dean Kamen,masculin,États-Unis
http://www.wikidata.org/entity/Q713233,Charles Barbier de La Serre,masculin,France
http://www.wikidata.org/entity/Q735104,Christopher Kraft,masculin,États-Unis
http://www.wikidata.org/entity/Q727684,Louis Ducos du Hauron,masculin,France
http://www.wikidata.org/entity/Q716074,Wang Zhen,masculin,dynastie Yuan en Chine
http://www.wikidata.org/entity/Q719717,Barnes Wallis,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q740618,Earle Dickson,masculin,États-Unis
http://www.wikidata.org/entity/Q713849,Sylvan Goldman,masculin,États-Unis
http://www.wikidata.org/entity/Q713959,Narcís Monturiol i Estarriol,masculin,Espagne
http://www.wikidata.org/entity/Q713935,Rune Elmqvist,masculin,Suède
http://www.wikidata.org/entity/Q726590,Immanuel Nobel,masculin,Empire russe
http://www.wikidata.org/entity/Q728601,Peter Cooper Hewitt,masculin,États-Unis
http://www.wikidata.org/entity/Q721718,Stephen Wilcox,masculin,États-Unis
http://www.wikidata.org/entity/Q714462,Hendrik Wade Bode,masculin,États-Unis
http://www.wikidata.org/entity/Q16256936,Earl R. Kooi,masculin,États-Unis
http://www.wikidata.org/entity/Q16185408,Stanley Jungleib,masculin,États-Unis
http://www.wikidata.org/entity/Q16029376,Matthew Bacon Sellers II,masculin,États-Unis
http://www.wikidata.org/entity/Q16029199,Herbert Thacker Herr,masculin,États-Unis
http://www.wikidata.org/entity/Q16029379,Harry Shoemaker,masculin,États-Unis
http://www.wikidata.org/entity/Q16107121,Roger Schlaifer,masculin,États-Unis
http://www.wikidata.org/entity/Q16174856,George Parry,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q16031284,Alvah Leigh Powell,masculin,États-Unis
http://www.wikidata.org/entity/Q16059507,Alexander Miles,masculin,États-Unis
http://www.wikidata.org/entity/Q16064254,Ernst Sachs,masculin,Allemagne
http://www.wikidata.org/entity/Q16192669,Daniel M. Fleetwood,masculin,États-Unis
http://www.wikidata.org/entity/Q16334441,Edward Sims Van Zile,masculin,États-Unis
http://www.wikidata.org/entity/Q16260416,Georges Lavrard,masculin,France
http://www.wikidata.org/entity/Q16040826,Paul Lipschutz,masculin,France
http://www.wikidata.org/entity/Q16058530,François Sudre,masculin,France
http://www.wikidata.org/entity/Q16043543,Thomas Moy,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q16043623,Jeremiah Burnham Tainter,masculin,États-Unis
http://www.wikidata.org/entity/Q16043600,William J. Morton,masculin,États-Unis
http://www.wikidata.org/entity/Q16043810,John Souther,masculin,États-Unis
http://www.wikidata.org/entity/Q16125107,Adah Almutairi,féminin,États-Unis
http://www.wikidata.org/entity/Q16125107,Adah Almutairi,féminin,Afrique du Sud
http://www.wikidata.org/entity/Q16121637,Noel Lee,masculin,États-Unis
http://www.wikidata.org/entity/Q16269109,Palmer Luckey,masculin,États-Unis
http://www.wikidata.org/entity/Q16115965,Q16115965,masculin,Russie
http://www.wikidata.org/entity/Q16203232,Lyda D. Newman,féminin,États-Unis
http://www.wikidata.org/entity/Q16203044,Kevin Andrews,masculin,États-Unis
http://www.wikidata.org/entity/Q16205492,Andrew Weinreich,masculin,États-Unis
http://www.wikidata.org/entity/Q16356100,Ernst Johann Bienemann,masculin,Lettonie
http://www.wikidata.org/entity/Q16207767,Carl R. Deckard,masculin,États-Unis
http://www.wikidata.org/entity/Q16162005,Axel Bergström,masculin,Suède
http://www.wikidata.org/entity/Q16273574,Q16273574,masculin,Kazakhstan
http://www.wikidata.org/entity/Q16358267,Ivars Kalviņš,masculin,Lettonie
http://www.wikidata.org/entity/Q16058770,Albert Arents,masculin,États-Unis
http://www.wikidata.org/entity/Q16059467,Henry Gabriel Ginaca,masculin,États-Unis
http://www.wikidata.org/entity/Q16059540,Winfield Scott Sims,masculin,États-Unis
http://www.wikidata.org/entity/Q16209741,Dick Casull,masculin,États-Unis
http://www.wikidata.org/entity/Q16210372,Emcee N.I.C.E.,masculin,États-Unis
http://www.wikidata.org/entity/Q16363446,Gyula Kulcsár,masculin,Hongrie
http://www.wikidata.org/entity/Q16059853,Frederick William Brearey,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q16363851,Mārtiņš Beķers,masculin,Lettonie
http://www.wikidata.org/entity/Q16212990,John Gault,masculin,États-Unis
http://www.wikidata.org/entity/Q16213856,Chip Yates,masculin,États-Unis
http://www.wikidata.org/entity/Q16216618,Paul Q. Judge,masculin,États-Unis
http://www.wikidata.org/entity/Q16216779,Jeremy Stoppelman,masculin,États-Unis
http://www.wikidata.org/entity/Q16063331,Taliaferro Preston Shaffner,masculin,États-Unis
http://www.wikidata.org/entity/Q16273574,Q16273574,masculin,République socialiste soviétique kazakhe
http://www.wikidata.org/entity/Q16064094,Jeppe Prehn,masculin,Allemagne
http://www.wikidata.org/entity/Q16218489,Jean-Claude Pompeïen-Piraud,masculin,France
http://www.wikidata.org/entity/Q16210585,John Lee,masculin,Canada
http://www.wikidata.org/entity/Q16066219,John Henry Manny,masculin,États-Unis
http://www.wikidata.org/entity/Q16066189,Robert Benjamin Lewis,masculin,États-Unis
http://www.wikidata.org/entity/Q16066301,Lewis Temple,masculin,États-Unis
http://www.wikidata.org/entity/Q16066638,Clinton Edgar Woods,masculin,États-Unis
http://www.wikidata.org/entity/Q16221463,Ajit Narayanan,masculin,Inde
http://www.wikidata.org/entity/Q16066835,Albert H. Bumstead,masculin,États-Unis
http://www.wikidata.org/entity/Q16159366,Q16159366,masculin,Ukraine
http://www.wikidata.org/entity/Q16222456,Arthur Sicard,masculin,Canada
http://www.wikidata.org/entity/Q16043621,John Stevens,masculin,pays de Galles
http://www.wikidata.org/entity/Q16295431,Wilhelm Krische,masculin,Allemagne
http://www.wikidata.org/entity/Q16225449,Hridayeshwar Singh Bhati,masculin,Inde
http://www.wikidata.org/entity/Q16298205,Raimo Flink,masculin,Finlande
http://www.wikidata.org/entity/Q16158297,Pau Abad i Piera,masculin,Espagne
http://www.wikidata.org/entity/Q16163504,Lloyd R Baggs,masculin,États-Unis
http://www.wikidata.org/entity/Q16303318,Francisco Tejeda Jaramillo,masculin,Mexique
http://www.wikidata.org/entity/Q16009082,Blake S. Wilson,masculin,États-Unis
http://www.wikidata.org/entity/Q16009896,Morris Asimow,masculin,États-Unis
http://www.wikidata.org/entity/Q16014336,Marie Van Brittan Brown,féminin,États-Unis
http://www.wikidata.org/entity/Q16011105,Louis de Corlieu,masculin,France
http://www.wikidata.org/entity/Q16014178,Myron Scott,masculin,États-Unis
http://www.wikidata.org/entity/Q16014325,Louis Bettcher,masculin,États-Unis
http://www.wikidata.org/entity/Q16339915,Q16339915,masculin,Israël
http://www.wikidata.org/entity/Q16168199,Kari Cantell,masculin,Finlande
http://www.wikidata.org/entity/Q16090012,Hans Baruch,masculin,États-Unis
http://www.wikidata.org/entity/Q16093513,David Allais,masculin,États-Unis
http://www.wikidata.org/entity/Q16016134,Robert Edison Fulton,masculin,États-Unis
http://www.wikidata.org/entity/Q16017388,Paul C. Fisher,masculin,États-Unis
http://www.wikidata.org/entity/Q16240962,George W. Cannon,masculin,États-Unis
http://www.wikidata.org/entity/Q16017600,Paris Theodore,masculin,États-Unis
http://www.wikidata.org/entity/Q16017692,Harvey L. Berger,masculin,États-Unis
http://www.wikidata.org/entity/Q16241121,Ronald S. Cok,masculin,États-Unis
http://www.wikidata.org/entity/Q16017828,Ingemar Henry Lundquist,masculin,États-Unis
http://www.wikidata.org/entity/Q16241606,Ianto Evans,masculin,États-Unis
http://www.wikidata.org/entity/Q16151519,Ron Smith,masculin,États-Unis
http://www.wikidata.org/entity/Q16018474,John Houghtaling,masculin,États-Unis
http://www.wikidata.org/entity/Q16018500,Hung-Chang Lin,masculin,États-Unis
http://www.wikidata.org/entity/Q16242277,José Hernández-Rebollar,masculin,Mexique
http://www.wikidata.org/entity/Q16019474,Herbert Lyle Mayfield,masculin,États-Unis
http://www.wikidata.org/entity/Q16019543,Kay LeRoy Ruggles,masculin,États-Unis
http://www.wikidata.org/entity/Q16177699,Q16177699,masculin,période Joseon
http://www.wikidata.org/entity/Q16318958,Erich Herter,masculin,Allemagne
http://www.wikidata.org/entity/Q16175252,Jacint Barrau i Cortès,masculin,Espagne
http://www.wikidata.org/entity/Q16097548,George O. Zimmerman,masculin,États-Unis
http://www.wikidata.org/entity/Q16023197,Neville Bertie-Clay,masculin,Afrique du Sud
http://www.wikidata.org/entity/Q16335526,Vladimir Fyodorov,masculin,Union soviétique
http://www.wikidata.org/entity/Q16335526,Vladimir Fyodorov,masculin,Russie
http://www.wikidata.org/entity/Q16115157,Michael J. Freeman,masculin,États-Unis
http://www.wikidata.org/entity/Q16104581,Roland Winston,masculin,États-Unis
http://www.wikidata.org/entity/Q16104484,Standish Lawder,masculin,États-Unis
http://www.wikidata.org/entity/Q16325232,Gabriel Argy-Rousseau,masculin,France
http://www.wikidata.org/entity/Q7672667,T Peter Brody,masculin,Hongrie
http://www.wikidata.org/entity/Q7364946,Ronald Howes,masculin,États-Unis
http://www.wikidata.org/entity/Q7597939,Stan Vanderbeek,masculin,États-Unis
http://www.wikidata.org/entity/Q7422267,Sarah E. Goode,féminin,États-Unis
http://www.wikidata.org/entity/Q7513302,Sigurd Wettenhovi-Aspa,masculin,Finlande
http://www.wikidata.org/entity/Q7561673,Soni Oyekan,masculin,Nigeria
http://www.wikidata.org/entity/Q7456443,Seth Boyden,masculin,États-Unis
http://www.wikidata.org/entity/Q7369719,Ross Winans,masculin,États-Unis
http://www.wikidata.org/entity/Q7405118,Sally Dominguez,féminin,Australie
http://www.wikidata.org/entity/Q7615730,Stewart Blacker,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q7599557,Stanley Dashew,masculin,États-Unis
http://www.wikidata.org/entity/Q7610227,Stephen Perry,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q7372998,Roy Jacuzzi,masculin,États-Unis
http://www.wikidata.org/entity/Q7373073,Roy Levien,masculin,États-Unis
http://www.wikidata.org/entity/Q7514121,Silas C. Overpack,masculin,États-Unis
http://www.wikidata.org/entity/Q7326506,Richard Hollingshead,masculin,États-Unis
http://www.wikidata.org/entity/Q7407127,Sam Barlow Williams,masculin,États-Unis
http://www.wikidata.org/entity/Q7347619,Robert Melville,masculin,royaume de Grande-Bretagne
http://www.wikidata.org/entity/Q7347619,Robert Melville,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q7374662,Royal Page Davidson,masculin,États-Unis
http://www.wikidata.org/entity/Q7499234,Shiva Ayyadurai,masculin,États-Unis
http://www.wikidata.org/entity/Q7627180,Stuart Turner,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q7328915,Richard Schlegel,masculin,États-Unis
http://www.wikidata.org/entity/Q7327115,Richard Knerr,masculin,États-Unis
http://www.wikidata.org/entity/Q7327218,Richard LaMotta,masculin,États-Unis
http://www.wikidata.org/entity/Q7327615,Richard Mammone,masculin,États-Unis
http://www.wikidata.org/entity/Q7407686,Sam Jacks,masculin,Canada
http://www.wikidata.org/entity/Q7328828,Richard S. Morse,masculin,États-Unis
http://www.wikidata.org/entity/Q7329185,Richard Spikes,masculin,États-Unis
http://www.wikidata.org/entity/Q7378103,Rufus Stokes,masculin,États-Unis
http://www.wikidata.org/entity/Q7427302,Saul Griffith,masculin,Australie
http://www.wikidata.org/entity/Q7636853,William Bland,masculin,royaume de Grande-Bretagne
http://www.wikidata.org/entity/Q7636853,William Bland,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q7428462,Savvas Chamberlain,masculin,Canada
http://www.wikidata.org/entity/Q7357932,Roger Burrows,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q7526285,Charles Ross,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q7329350,Richard T. James,masculin,États-Unis
http://www.wikidata.org/entity/Q7327619,Richard Mansell,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q7677387,Takashi Yabe,masculin,Japon
http://www.wikidata.org/entity/Q7411145,Samuel Colgate,masculin,États-Unis
http://www.wikidata.org/entity/Q7411441,Samuel G. Bonasso,masculin,États-Unis
http://www.wikidata.org/entity/Q7411471,Samuel Genensky,masculin,États-Unis
http://www.wikidata.org/entity/Q7411986,Samuel Laws,masculin,États-Unis
http://www.wikidata.org/entity/Q7668381,T. J. Rodgers,masculin,États-Unis
http://www.wikidata.org/entity/Q7626976,Stuart Pugh,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q7387885,S. Scott Crump,masculin,États-Unis
http://www.wikidata.org/entity/Q7342651,Robert C. Pruyn,masculin,États-Unis
http://www.wikidata.org/entity/Q7342659,Robert C. Sprague,masculin,États-Unis
http://www.wikidata.org/entity/Q7609045,Stephen Decatur Engle,masculin,États-Unis
http://www.wikidata.org/entity/Q7412739,Samuel T. Wellman,masculin,États-Unis
http://www.wikidata.org/entity/Q7613375,Steve Miller,masculin,États-Unis
http://www.wikidata.org/entity/Q7509038,Sidney Edwards Morse,masculin,États-Unis
http://www.wikidata.org/entity/Q7509038,Sidney Edwards Morse,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q7344884,Robert Gottschalk,masculin,États-Unis
http://www.wikidata.org/entity/Q7563424,Soren Sorensen Adams,masculin,Royaume du Danemark
http://www.wikidata.org/entity/Q7517546,Simenona Martinez,féminin,États-Unis
http://www.wikidata.org/entity/Q7609465,Stephen Henry Horgan,masculin,États-Unis
http://www.wikidata.org/entity/Q7609631,Stephen Joseph Zand,masculin,Pologne
http://www.wikidata.org/entity/Q7346500,Robert Kyp,masculin,États-Unis
http://www.wikidata.org/entity/Q7346891,Robert Lichello,masculin,États-Unis
http://www.wikidata.org/entity/Q7347856,Robert Mouzillat,masculin,France
http://www.wikidata.org/entity/Q7348287,Robert Parker Parrott,masculin,États-Unis
http://www.wikidata.org/entity/Q7610598,Stephen Stepanian,masculin,États-Unis
http://www.wikidata.org/entity/Q7610598,Stephen Stepanian,masculin,Arménie
http://www.wikidata.org/entity/Q7369353,Ross Freeman,masculin,États-Unis
http://www.wikidata.org/entity/Q7631269,Subhav Sinha,masculin,Inde
http://www.wikidata.org/entity/Q7349051,Robert Propst,masculin,États-Unis
http://www.wikidata.org/entity/Q7611450,Sterling Newberry,masculin,États-Unis
http://www.wikidata.org/entity/Q7611845,Steve Baer,masculin,États-Unis
http://www.wikidata.org/entity/Q7350259,Robert Taggart Hall,masculin,États-Unis
http://www.wikidata.org/entity/Q7350324,Robert Terzuola,masculin,États-Unis
http://www.wikidata.org/entity/Q7350946,Robert Weitbrecht,masculin,États-Unis
http://www.wikidata.org/entity/Q7529601,William Galloway,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q7660210,Sydney Vincent Sippe,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q7613069,Steve Kordek,masculin,États-Unis
http://www.wikidata.org/entity/Q7345276,Robert Harrild,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q7410770,Samuel Andrews,masculin,États-Unis
http://www.wikidata.org/entity/Q7456487,Seth Green,masculin,États-Unis
http://www.wikidata.org/entity/Q7576179,Spencer Silver,masculin,États-Unis
http://www.wikidata.org/entity/Q7417602,Sanford Alexander Moss,masculin,États-Unis
http://www.wikidata.org/entity/Q7417641,Sanford Lockwood Cluett,masculin,États-Unis
http://www.wikidata.org/entity/Q7518569,Simon Daniel,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q7519033,Simon Ingersoll,masculin,États-Unis
http://www.wikidata.org/entity/Q7347483,Robert McCormick,masculin,États-Unis
http://www.wikidata.org/entity/Q7660715,Sylvanus Bowser,masculin,États-Unis
http://www.wikidata.org/entity/Q7660730,Sylvanus Sawyer,masculin,États-Unis
http://www.wikidata.org/entity/Q7558698,Solomon Lee Van Meter,masculin,États-Unis
http://www.wikidata.org/entity/Q7558731,Solomon Robert Dresser,masculin,États-Unis
http://www.wikidata.org/entity/Q7356850,Rodney Bagley,masculin,États-Unis
http://www.wikidata.org/entity/Q7357807,Roger Armour,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q7358133,Roger E. Billings,masculin,États-Unis
http://www.wikidata.org/entity/Q7358489,Roger L. Easton,masculin,États-Unis
http://www.wikidata.org/entity/Q7614638,Steven Digman,masculin,États-Unis
http://www.wikidata.org/entity/Q7615237,Steven Sandler,masculin,États-Unis
