inventor,inventorLabel,genderLabel,birth
http://www.wikidata.org/entity/Q3548149,Ulysse Texier de La Caillerie,masculin,1885-04-26T00:00:00Z
http://www.wikidata.org/entity/Q3553702,Valerian Abakovski,masculin,1895-10-05T00:00:00Z
http://www.wikidata.org/entity/Q3556774,Lucio Bini,masculin,1908-09-18T00:00:00Z
http://www.wikidata.org/entity/Q3561166,Vitale Bramani,masculin,1900-05-03T00:00:00Z
http://www.wikidata.org/entity/Q3565845,Walter P. Phillips,masculin,1846-06-14T00:00:00Z
http://www.wikidata.org/entity/Q3568437,William Bickford,masculin,1774-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3568968,William Stanley,masculin,1829-02-02T00:00:00Z
http://www.wikidata.org/entity/Q3568980,William Stoddard,masculin,1835-09-24T00:00:00Z
http://www.wikidata.org/entity/Q3569854,Woodville Latham,masculin,1837-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3570681,Xavier Gargan,masculin,1816-01-20T00:00:00Z
http://www.wikidata.org/entity/Q3592290,Étienne Mollier,masculin,1876-12-25T00:00:00Z
http://www.wikidata.org/entity/Q3603532,Abiel Bethel Revelli di Beaumont,masculin,1864-10-01T00:00:00Z
http://www.wikidata.org/entity/Q3605213,Adelmo Landini,masculin,1896-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3608329,Alberto Gianni,masculin,1891-04-26T00:00:00Z
http://www.wikidata.org/entity/Q3609955,Alessandro Cruto,masculin,1847-05-24T00:00:00Z
http://www.wikidata.org/entity/Q3610786,Alexander Lyman Holley,masculin,1832-07-20T00:00:00Z
http://www.wikidata.org/entity/Q3611274,Alfred Andreasen,masculin,1896-06-01T00:00:00Z
http://www.wikidata.org/entity/Q3614641,Amos Dolbear,masculin,1837-11-10T00:00:00Z
http://www.wikidata.org/entity/Q3615703,Andrea Ferretto,masculin,1864-10-31T00:00:00Z
http://www.wikidata.org/entity/Q3619256,Antonio Bernocchi,masculin,1859-01-17T00:00:00Z
http://www.wikidata.org/entity/Q3624540,Arturo Ferrara,masculin,1914-11-23T00:00:00Z
http://www.wikidata.org/entity/Q3624561,Arturo Malignani,masculin,1865-03-04T00:00:00Z
http://www.wikidata.org/entity/Q3629579,Augusto Albini,masculin,1830-07-30T00:00:00Z
http://www.wikidata.org/entity/Q3635377,Bartolomeo Gilardoni,masculin,1729-11-13T00:00:00Z
http://www.wikidata.org/entity/Q3635377,Bartolomeo Gilardoni,masculin,1744-05-30T00:00:00Z
http://www.wikidata.org/entity/Q3638190,Beniamino Fiamma,masculin,1899-01-07T00:00:00Z
http://www.wikidata.org/entity/Q3639354,Biagio Pogliano,masculin,1896-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3642189,Bonnie Zacherle,féminin,1946-11-14T00:00:00Z
http://www.wikidata.org/entity/Q3658924,Carlo Adamoli,masculin,1894-11-07T00:00:00Z
http://www.wikidata.org/entity/Q3665515,Cesare Ragazzi,masculin,1941-08-22T00:00:00Z
http://www.wikidata.org/entity/Q3666321,Charles-Lucien Lépine,masculin,1859-03-03T00:00:00Z
http://www.wikidata.org/entity/Q3675872,Christopher Pinchbeck,masculin,1670-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3679953,Claudio Bordignon,masculin,1950-07-06T00:00:00Z
http://www.wikidata.org/entity/Q3699974,Eugene Koonin,masculin,1956-10-26T00:00:00Z
http://www.wikidata.org/entity/Q3701558,Daniel B. Wesson,masculin,1825-05-18T00:00:00Z
http://www.wikidata.org/entity/Q3701633,Daniel J. Sandin,masculin,1942-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3713127,Domenico Mastini,masculin,1897-02-13T00:00:00Z
http://www.wikidata.org/entity/Q3719538,Edoardo Bianchi,masculin,1865-07-17T00:00:00Z
http://www.wikidata.org/entity/Q3720347,Egidio Brugola,masculin,1901-09-01T00:00:00Z
http://www.wikidata.org/entity/Q3724416,Emilio Ghisoni,masculin,1937-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3724429,Emilio Guarini,masculin,1879-10-04T00:00:00Z
http://www.wikidata.org/entity/Q3731204,Ercole Pace,masculin,1906-09-28T00:00:00Z
http://www.wikidata.org/entity/Q3732291,Ernesto Montù,masculin,1893-01-03T00:00:00Z
http://www.wikidata.org/entity/Q3733871,Ettore Bellini,masculin,1876-04-13T00:00:00Z
http://www.wikidata.org/entity/Q3733924,Ettore Fenderl,masculin,1862-02-12T00:00:00Z
http://www.wikidata.org/entity/Q3735735,Carl Richard Nyberg,masculin,1858-05-28T00:00:00Z
http://www.wikidata.org/entity/Q3736710,Lyman Gilmore,masculin,1874-06-11T00:00:00Z
http://www.wikidata.org/entity/Q3737802,Fabio Perini,masculin,1940-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3741940,Johann Friedrich Vetterli,masculin,1822-08-21T00:00:00Z
http://www.wikidata.org/entity/Q3745136,Filippo Cassola,masculin,1792-09-12T00:00:00Z
http://www.wikidata.org/entity/Q3749548,Francesco Antonio Broccu,masculin,1797-05-16T00:00:00Z
http://www.wikidata.org/entity/Q3749794,Francesco Cirio,masculin,1836-12-24T00:00:00Z
http://www.wikidata.org/entity/Q3753261,Jerónimo de Ayanz y Beaumont,masculin,1553-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3755173,Future Man,masculin,1957-10-13T00:00:00Z
http://www.wikidata.org/entity/Q3756986,Gaetano Fuardo,masculin,1878-09-08T00:00:00Z
http://www.wikidata.org/entity/Q3758287,Gardner Quincy Colton,masculin,1814-02-17T00:00:00Z
http://www.wikidata.org/entity/Q3760460,George Carruthers,masculin,1939-10-01T00:00:00Z
http://www.wikidata.org/entity/Q3762573,Gian Alberto Blanc,masculin,1879-06-24T00:00:00Z
http://www.wikidata.org/entity/Q6100594,Iwan Serrurier,masculin,1878-09-21T00:00:00Z
http://www.wikidata.org/entity/Q6105726,Frank Duryea,masculin,1869-10-08T00:00:00Z
http://www.wikidata.org/entity/Q6107808,JB Straubel,masculin,1965-12-20T00:00:00Z
http://www.wikidata.org/entity/Q6113960,Jack McCauley,masculin,1959-12-03T00:00:00Z
http://www.wikidata.org/entity/Q6114285,Jack Naylor,masculin,1919-06-24T00:00:00Z
http://www.wikidata.org/entity/Q6114902,Jack Roeser,masculin,1923-08-31T00:00:00Z
http://www.wikidata.org/entity/Q6118692,Q6118692,masculin,1888-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6118709,Jacob Haish,masculin,1826-03-09T00:00:00Z
http://www.wikidata.org/entity/Q6118770,Q6118770,masculin,1831-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6119151,Jacob Rabinow,masculin,1910-01-08T00:00:00Z
http://www.wikidata.org/entity/Q6120967,Jacques de Kervor,masculin,1928-08-13T00:00:00Z
http://www.wikidata.org/entity/Q6121231,Santiago de Cárdenas,masculin,1726-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6129032,James Ayscough,masculin,1720-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6129739,James Bert Garner,masculin,1870-09-02T00:00:00Z
http://www.wikidata.org/entity/Q6130760,James C. Marsters,masculin,1924-04-05T00:00:00Z
http://www.wikidata.org/entity/Q6130792,James C. Potter,masculin,1855-05-01T00:00:00Z
http://www.wikidata.org/entity/Q6130872,James Caleb Jackson,masculin,1811-03-28T00:00:00Z
http://www.wikidata.org/entity/Q6132433,James Dawkins,masculin,1722-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6132528,James Dehlsen,masculin,1937-04-27T00:00:00Z
http://www.wikidata.org/entity/Q6132745,James Doty,masculin,1955-12-01T00:00:00Z
http://www.wikidata.org/entity/Q6133252,James E. Winner Jr.,masculin,1929-07-12T00:00:00Z
http://www.wikidata.org/entity/Q6133330,James Edward Allen Gibbs,masculin,1829-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6133349,James Edward Hanger,masculin,1843-02-25T00:00:00Z
http://www.wikidata.org/entity/Q6133754,James Falk,masculin,1954-05-01T00:00:00Z
http://www.wikidata.org/entity/Q6133868,James Fields Smathers,masculin,1888-02-12T00:00:00Z
http://www.wikidata.org/entity/Q6134027,James Foort,masculin,1921-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6135870,James Henry Atkinson,masculin,1849-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6136988,James Joseph Brown,masculin,1854-09-27T00:00:00Z
http://www.wikidata.org/entity/Q6137111,James Kay,masculin,1774-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6138039,Namihei Odaira,masculin,1874-01-15T00:00:00Z
http://www.wikidata.org/entity/Q6138258,James Lowe,masculin,1798-05-13T00:00:00Z
http://www.wikidata.org/entity/Q6138572,James M. Spangler,masculin,1848-11-20T00:00:00Z
http://www.wikidata.org/entity/Q6138999,James Martin,masculin,1893-09-11T00:00:00Z
http://www.wikidata.org/entity/Q6140331,James Newbery,masculin,1843-06-28T00:00:00Z
http://www.wikidata.org/entity/Q6140614,James Oliver,masculin,1823-08-28T00:00:00Z
http://www.wikidata.org/entity/Q6141366,James Porteous,masculin,1848-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6141717,James R. Robinson,masculin,1860-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6142063,James Richard Haskell,masculin,1843-09-17T00:00:00Z
http://www.wikidata.org/entity/Q6142501,James Rumsey,masculin,1743-03-01T00:00:00Z
http://www.wikidata.org/entity/Q6143248,James Six,masculin,1731-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6143343,James Smith,masculin,1789-01-03T00:00:00Z
http://www.wikidata.org/entity/Q6144196,James Thompson,masculin,1966-03-24T00:00:00Z
http://www.wikidata.org/entity/Q6144395,James Trane,masculin,1857-04-29T00:00:00Z
http://www.wikidata.org/entity/Q6144428,James Truchard,masculin,1943-06-25T00:00:00Z
http://www.wikidata.org/entity/Q6144561,James V. Lafferty,masculin,1856-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6145707,James Wilson,masculin,1763-03-15T00:00:00Z
http://www.wikidata.org/entity/Q6145843,James Wright,masculin,1874-03-25T00:00:00Z
http://www.wikidata.org/entity/Q6153331,Janet Emerson Bashen,féminin,1957-02-12T00:00:00Z
http://www.wikidata.org/entity/Q6158882,Valentín Grondona,masculin,1898-12-16T00:00:00Z
http://www.wikidata.org/entity/Q6166357,Jay B. Rhodes,masculin,1865-03-02T00:00:00Z
http://www.wikidata.org/entity/Q6167618,William F. Semple,masculin,1832-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6170001,Gustaf Magnus Schwartz,masculin,1783-08-21T00:00:00Z
http://www.wikidata.org/entity/Q6171643,Eberhardt Seger,masculin,1854-08-24T00:00:00Z
http://www.wikidata.org/entity/Q6175292,Jeff Woolf,masculin,1959-09-17T00:00:00Z
http://www.wikidata.org/entity/Q6175919,Arent Silfversparre,masculin,1856-08-08T00:00:00Z
http://www.wikidata.org/entity/Q6176331,Josef Simić von Hohenblum,masculin,1803-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6176331,Josef Simić von Hohenblum,masculin,1803-08-29T00:00:00Z
http://www.wikidata.org/entity/Q6179021,Q6179021,masculin,1866-11-23T00:00:00Z
http://www.wikidata.org/entity/Q6181943,Jeremy Swan,masculin,1922-06-01T00:00:00Z
http://www.wikidata.org/entity/Q6182975,Jerome Wheelock,masculin,1834-06-20T00:00:00Z
http://www.wikidata.org/entity/Q6182979,Jerome Jay Wolken,masculin,1917-03-28T00:00:00Z
http://www.wikidata.org/entity/Q6184678,Jerry Woodall,masculin,1938-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6185089,P.A. Sparre,masculin,1828-06-10T00:00:00Z
http://www.wikidata.org/entity/Q6186614,Birger Stafsing,masculin,1856-04-21T00:00:00Z
http://www.wikidata.org/entity/Q6186814,Jesse Russell,masculin,1948-04-26T00:00:00Z
http://www.wikidata.org/entity/Q6193994,Anton Stuxberg d.y.,masculin,1887-01-16T00:00:00Z
http://www.wikidata.org/entity/Q6195033,Jim Fosgate,masculin,1945-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6196113,Eric Sundin,masculin,1900-08-26T00:00:00Z
http://www.wikidata.org/entity/Q6196508,Hugo Sundstedt,masculin,1886-07-12T00:00:00Z
http://www.wikidata.org/entity/Q6197875,Jim Roslof,masculin,1946-11-21T00:00:00Z
http://www.wikidata.org/entity/Q6200398,Jimmy Hotz,masculin,1953-10-12T00:00:00Z
http://www.wikidata.org/entity/Q6200573,Mark Sylwan,masculin,1914-03-05T00:00:00Z
http://www.wikidata.org/entity/Q6205694,Joani Blank,féminin,1937-07-04T00:00:00Z
http://www.wikidata.org/entity/Q6208434,Joe B. Foster,masculin,1934-07-25T00:00:00Z
http://www.wikidata.org/entity/Q6212581,Joe T. May,masculin,1937-06-08T00:00:00Z
http://www.wikidata.org/entity/Q6212733,Gábor Kornél Tolnai,masculin,1902-11-22T00:00:00Z
http://www.wikidata.org/entity/Q6215850,Johann Georg Bodmer,masculin,1786-12-06T00:00:00Z
http://www.wikidata.org/entity/Q6218216,John Adams Howell,masculin,1840-03-16T00:00:00Z
http://www.wikidata.org/entity/Q6218984,John Anderson,masculin,1942-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6219256,John Appleby,masculin,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6219472,John Arthur Andrews,masculin,1865-10-27T00:00:00Z
http://www.wikidata.org/entity/Q6219506,John Arthur Roebuck Rudge,masculin,1837-07-26T00:00:00Z
http://www.wikidata.org/entity/Q6219775,John Austin,masculin,1752-04-17T00:00:00Z
http://www.wikidata.org/entity/Q6219836,John Ayrton Paris,masculin,1785-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6219856,Erik Adolf Unge,masculin,1836-02-03T00:00:00Z
http://www.wikidata.org/entity/Q6220164,William E. Upjohn,masculin,1853-06-15T00:00:00Z
http://www.wikidata.org/entity/Q6222912,John Braithwaite the elder,masculin,1760-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6223232,John Brislin,masculin,1838-05-12T00:00:00Z
http://www.wikidata.org/entity/Q6223999,John Burnside,masculin,1916-11-02T00:00:00Z
http://www.wikidata.org/entity/Q6224565,John C. Moss,masculin,1838-01-05T00:00:00Z
http://www.wikidata.org/entity/Q6224884,John Calvin Jureit,masculin,1918-07-24T00:00:00Z
http://www.wikidata.org/entity/Q6226821,John Compton,masculin,1876-06-20T00:00:00Z
http://www.wikidata.org/entity/Q6227196,Mauritz Vos,masculin,1889-09-19T00:00:00Z
http://www.wikidata.org/entity/Q6228164,John D. Goeken,masculin,1930-08-22T00:00:00Z
http://www.wikidata.org/entity/Q6228551,John Danner,masculin,1823-03-10T00:00:00Z
http://www.wikidata.org/entity/Q6229680,John Dolphin,masculin,1905-10-01T00:00:00Z
http://www.wikidata.org/entity/Q6230877,John E. Pillsbury,masculin,1846-12-15T00:00:00Z
http://www.wikidata.org/entity/Q6231147,John Edensor Heathcote,masculin,1758-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6232190,John F. Burke,masculin,1922-06-22T00:00:00Z
http://www.wikidata.org/entity/Q6232718,John Farey,masculin,1791-03-20T00:00:00Z
http://www.wikidata.org/entity/Q22909872,Julius Youngner,masculin,1920-10-24T00:00:00Z
http://www.wikidata.org/entity/Q22919258,Q22919258,masculin,1932-03-03T00:00:00Z
http://www.wikidata.org/entity/Q22919543,Q22919543,masculin,1947-01-19T00:00:00Z
http://www.wikidata.org/entity/Q22958809,Q22958809,masculin,1975-01-01T00:00:00Z
http://www.wikidata.org/entity/Q22962973,Carl Edgar Myers,masculin,1842-03-02T00:00:00Z
http://www.wikidata.org/entity/Q22963461,Mary Myers,féminin,1849-08-01T00:00:00Z
http://www.wikidata.org/entity/Q22970728,André Coutant,masculin,1906-10-21T00:00:00Z
http://www.wikidata.org/entity/Q23002852,Q23002852,masculin,1851-03-06T00:00:00Z
http://www.wikidata.org/entity/Q23009757,Tony Dyson,masculin,1947-04-13T00:00:00Z
http://www.wikidata.org/entity/Q23016530,David Packouz,masculin,1982-02-16T00:00:00Z
http://www.wikidata.org/entity/Q23020542,Thomas Benton Slate,masculin,1880-12-02T00:00:00Z
http://www.wikidata.org/entity/Q23022987,"Ernest Holmes, Sr.",masculin,1883-01-17T00:00:00Z
http://www.wikidata.org/entity/Q23023499,Joe Roseman,masculin,1888-06-15T00:00:00Z
http://www.wikidata.org/entity/Q23023713,Q23023713,masculin,1947-01-01T00:00:00Z
http://www.wikidata.org/entity/Q23038385,Q23038385,masculin,1793-12-17T00:00:00Z
http://www.wikidata.org/entity/Q23039801,Pirkko-Liisa Kalliomäki,féminin,1942-03-18T00:00:00Z
http://www.wikidata.org/entity/Q23040045,Q23040045,féminin,1856-11-01T00:00:00Z
http://www.wikidata.org/entity/Q23040421,Q23040421,féminin,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q23040506,Veikko Ilmasti,masculin,1928-01-01T00:00:00Z
http://www.wikidata.org/entity/Q23057722,Emanuel Spitzer,masculin,1844-10-30T00:00:00Z
http://www.wikidata.org/entity/Q23060765,Charles Gavard,masculin,1794-08-09T00:00:00Z
http://www.wikidata.org/entity/Q23060907,Eckhard Alt,masculin,1949-11-09T00:00:00Z
http://www.wikidata.org/entity/Q23061890,Q23061890,masculin,1650-01-01T00:00:00Z
http://www.wikidata.org/entity/Q23071237,Robert Frank Borkenstein,masculin,1912-08-31T00:00:00Z
http://www.wikidata.org/entity/Q23071554,Q23071554,masculin,1910-01-01T00:00:00Z
http://www.wikidata.org/entity/Q23071762,Q23071762,masculin,1857-01-07T00:00:00Z
http://www.wikidata.org/entity/Q23071837,Q23071837,masculin,1925-01-01T00:00:00Z
http://www.wikidata.org/entity/Q23092071,Eugenie Frederica Shonnard,féminin,1886-04-29T00:00:00Z
http://www.wikidata.org/entity/Q23135592,Andrew F. Hilyer,masculin,1858-08-14T00:00:00Z
http://www.wikidata.org/entity/Q23198743,Q23198743,masculin,1866-03-01T00:00:00Z
http://www.wikidata.org/entity/Q23419233,Q23419233,masculin,1882-01-01T00:00:00Z
http://www.wikidata.org/entity/Q23419235,Q23419235,masculin,1866-10-01T00:00:00Z
http://www.wikidata.org/entity/Q23419236,"Robert F. Flemming, Jr.",masculin,1839-07-01T00:00:00Z
http://www.wikidata.org/entity/Q23419237,Thomas Furness III,masculin,1943-04-19T00:00:00Z
http://www.wikidata.org/entity/Q23419240,Q23419240,féminin,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q23419242,Willie Ogg,masculin,1888-05-10T00:00:00Z
http://www.wikidata.org/entity/Q23419243,Q23419243,masculin,1862-01-01T00:00:00Z
http://www.wikidata.org/entity/Q23419244,Q23419244,masculin,1922-05-03T00:00:00Z
http://www.wikidata.org/entity/Q23419245,Q23419245,masculin,1876-09-04T00:00:00Z
http://www.wikidata.org/entity/Q23419246,Osbert Edwin Williams,masculin,1875-12-15T00:00:00Z
http://www.wikidata.org/entity/Q23444285,Ward Stone Ireland,masculin,1883-07-14T00:00:00Z
http://www.wikidata.org/entity/Q23599220,Alex Deans,masculin,1997-05-01T00:00:00Z
http://www.wikidata.org/entity/Q23616521,Maurice Mallet,masculin,1861-04-17T00:00:00Z
http://www.wikidata.org/entity/Q23621630,Q23621630,masculin,1890-07-09T00:00:00Z
http://www.wikidata.org/entity/Q23639247,Q23639247,masculin,1861-02-05T00:00:00Z
http://www.wikidata.org/entity/Q23648417,Gaston Contremoulins,masculin,1869-05-28T00:00:00Z
http://www.wikidata.org/entity/Q23655422,Q23655422,masculin,1932-06-27T00:00:00Z
http://www.wikidata.org/entity/Q23656693,Q23656693,masculin,1930-02-28T00:00:00Z
http://www.wikidata.org/entity/Q23658563,Q23658563,masculin,1949-07-23T00:00:00Z
http://www.wikidata.org/entity/Q23658641,Q23658641,masculin,1929-01-19T00:00:00Z
http://www.wikidata.org/entity/Q23658659,Q23658659,masculin,1865-01-03T00:00:00Z
http://www.wikidata.org/entity/Q23658992,Q23658992,masculin,1835-01-01T00:00:00Z
http://www.wikidata.org/entity/Q23688800,George Fell,masculin,1849-07-10T00:00:00Z
http://www.wikidata.org/entity/Q23698939,Leonard Lindelöf,masculin,1862-11-13T00:00:00Z
http://www.wikidata.org/entity/Q23707641,Vlad M. Trifa,masculin,1982-03-12T00:00:00Z
http://www.wikidata.org/entity/Q23712851,Alastair Parvin,masculin,1983-10-01T00:00:00Z
http://www.wikidata.org/entity/Q23748686,James Patten,masculin,1977-01-01T00:00:00Z
http://www.wikidata.org/entity/Q23749008,Dag Malnes,masculin,1930-03-19T00:00:00Z
http://www.wikidata.org/entity/Q23784804,Thomas Thwaites,masculin,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q23816881,József Horváth,masculin,1948-03-17T00:00:00Z
http://www.wikidata.org/entity/Q23891134,Sigurd Ganswindt,masculin,1898-01-01T00:00:00Z
http://www.wikidata.org/entity/Q23901603,Q23901603,masculin,1859-01-01T00:00:00Z
http://www.wikidata.org/entity/Q23906104,Otto Vollbehr,masculin,1869-04-24T00:00:00Z
http://www.wikidata.org/entity/Q23927260,Supeno Surija,masculin,1961-01-01T00:00:00Z
http://www.wikidata.org/entity/Q23928438,Eugenio Minisini,masculin,1878-11-19T00:00:00Z
http://www.wikidata.org/entity/Q23931664,Q23931664,masculin,1879-12-11T00:00:00Z
http://www.wikidata.org/entity/Q23931751,Kalman John de Juhasz,masculin,1893-02-04T00:00:00Z
http://www.wikidata.org/entity/Q23931861,Artúr Rozinek,masculin,1884-03-20T00:00:00Z
http://www.wikidata.org/entity/Q23931871,Ludwig Róbert Schelle,masculin,1851-04-11T00:00:00Z
http://www.wikidata.org/entity/Q23938561,Q23938561,masculin,1823-02-16T00:00:00Z
http://www.wikidata.org/entity/Q23943936,Q23943936,masculin,1894-08-11T00:00:00Z
http://www.wikidata.org/entity/Q23945374,Q23945374,masculin,1920-11-03T00:00:00Z
http://www.wikidata.org/entity/Q23979112,Q23979112,masculin,1530-01-01T00:00:00Z
http://www.wikidata.org/entity/Q23988556,Q23988556,masculin,1848-01-01T00:00:00Z
http://www.wikidata.org/entity/Q23989063,David Jette,masculin,1883-06-09T00:00:00Z
http://www.wikidata.org/entity/Q23989145,Axel Svedlund,masculin,1891-10-08T00:00:00Z
http://www.wikidata.org/entity/Q24004555,Charles Alderton,masculin,1857-06-21T00:00:00Z
http://www.wikidata.org/entity/Q24005338,Bill Masters,masculin,1950-01-01T00:00:00Z
http://www.wikidata.org/entity/Q24007525,Q24007525,masculin,1958-01-01T00:00:00Z
http://www.wikidata.org/entity/Q24009859,Q24009859,masculin,1935-02-10T00:00:00Z
http://www.wikidata.org/entity/Q24010906,Q24010906,masculin,1813-11-17T00:00:00Z
http://www.wikidata.org/entity/Q24025537,Q24025537,masculin,1928-04-02T00:00:00Z
http://www.wikidata.org/entity/Q24088544,Q24088544,masculin,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q24099256,Q24099256,masculin,1862-10-24T00:00:00Z
http://www.wikidata.org/entity/Q24162720,John Howard Johnston,masculin,1850-08-19T00:00:00Z
http://www.wikidata.org/entity/Q24176136,Tomima Edmark,féminin,1957-01-01T00:00:00Z
http://www.wikidata.org/entity/Q24205851,Gabriel-Joseph Grenié,masculin,1756-01-01T00:00:00Z
http://www.wikidata.org/entity/Q24205851,Gabriel-Joseph Grenié,masculin,1757-01-01T00:00:00Z
http://www.wikidata.org/entity/Q24239772,Max Hetzel,masculin,1921-03-05T00:00:00Z
http://www.wikidata.org/entity/Q24262108,Arturo Salazar Valencia,masculin,1855-12-02T00:00:00Z
http://www.wikidata.org/entity/Q24262317,Benjamin deForest Bayly,masculin,1903-06-20T00:00:00Z
http://www.wikidata.org/entity/Q24263699,J. William Harbour,masculin,1963-06-27T00:00:00Z
http://www.wikidata.org/entity/Q24263725,Tom Dinwoodie,masculin,1954-11-15T00:00:00Z
http://www.wikidata.org/entity/Q24276436,Dave Lampert,masculin,1930-01-01T00:00:00Z
http://www.wikidata.org/entity/Q24284555,Louise Herschman Mannheimer,féminin,1845-09-03T00:00:00Z
http://www.wikidata.org/entity/Q24284594,Q24284594,masculin,1882-01-01T00:00:00Z
http://www.wikidata.org/entity/Q24351536,Q24351536,masculin,1926-06-21T00:00:00Z
http://www.wikidata.org/entity/Q24428291,Witold Szczypiński,masculin,1955-02-07T00:00:00Z
http://www.wikidata.org/entity/Q24431480,Q24431480,masculin,1921-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12796844,Miroslav Štumberger,masculin,1892-07-02T00:00:00Z
http://www.wikidata.org/entity/Q12799812,Rafael Cajhen,masculin,1933-03-30T00:00:00Z
http://www.wikidata.org/entity/Q12804261,Tomaž Štebe,masculin,1950-02-15T00:00:00Z
http://www.wikidata.org/entity/Q12816331,Q12816331,masculin,1954-07-07T00:00:00Z
http://www.wikidata.org/entity/Q12858670,June McCarroll,féminin,1867-06-30T00:00:00Z
http://www.wikidata.org/entity/Q12866342,Liguri Mosulishvili,masculin,1933-06-10T00:00:00Z
http://www.wikidata.org/entity/Q12949116,Jean Lacou,masculin,1820-08-09T00:00:00Z
http://www.wikidata.org/entity/Q13028323,Alyaksandr Akulich,masculin,1957-10-24T00:00:00Z
http://www.wikidata.org/entity/Q13054125,Mkrtich Hatchyan,masculin,1915-01-11T00:00:00Z
http://www.wikidata.org/entity/Q13093440,Q13093440,masculin,1091-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13102071,Charles Bivort,masculin,1845-03-01T00:00:00Z
http://www.wikidata.org/entity/Q13104144,Michel Gloesener,masculin,1792-03-02T00:00:00Z
http://www.wikidata.org/entity/Q13129529,Q13129529,masculin,1907-11-13T00:00:00Z
http://www.wikidata.org/entity/Q13206708,Rinat Nurullin,masculin,1954-08-20T00:00:00Z
http://www.wikidata.org/entity/Q13208765,Q13208765,masculin,1884-02-11T00:00:00Z
http://www.wikidata.org/entity/Q13209058,Q13209058,masculin,1937-06-26T00:00:00Z
http://www.wikidata.org/entity/Q13365359,Eesha Khare,féminin,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13365774,Han Terra,féminin,1982-03-30T00:00:00Z
http://www.wikidata.org/entity/Q13389779,Moritz Friedrich Illig,masculin,1777-10-30T00:00:00Z
http://www.wikidata.org/entity/Q13389842,Philippe Dufour,masculin,1948-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13400964,Alfred Benlloch Llorach,masculin,1917-10-17T00:00:00Z
http://www.wikidata.org/entity/Q13408422,Pascal Chrétien,masculin,1968-04-07T00:00:00Z
http://www.wikidata.org/entity/Q13424958,Birdsill Holly,masculin,1820-11-08T00:00:00Z
http://www.wikidata.org/entity/Q13438858,Q13438858,masculin,1778-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13446971,James Puckle,masculin,1667-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13460671,Ernst Wilfer,masculin,1923-02-01T00:00:00Z
http://www.wikidata.org/entity/Q13479007,Wolfgang Kraak,masculin,1923-06-22T00:00:00Z
http://www.wikidata.org/entity/Q13560782,Lindsay Phillips,féminin,1984-12-07T00:00:00Z
http://www.wikidata.org/entity/Q13632029,Chester Thordarson,masculin,1867-05-12T00:00:00Z
http://www.wikidata.org/entity/Q13641673,Gerald Pearson,masculin,1905-03-13T00:00:00Z
http://www.wikidata.org/entity/Q13641673,Gerald Pearson,masculin,1905-03-31T00:00:00Z
http://www.wikidata.org/entity/Q13643210,Leonard Kahn,masculin,1926-06-16T00:00:00Z
http://www.wikidata.org/entity/Q14360315,Johann Georg Bachmann,masculin,1738-01-01T00:00:00Z
http://www.wikidata.org/entity/Q14411149,Jack Ryan,masculin,1926-12-12T00:00:00Z
http://www.wikidata.org/entity/Q14548797,Johann Ludwig Werder,masculin,1808-05-17T00:00:00Z
